brand,creative_id,ocr_text,char_len
mamaearth,1956639604999379_0,4198 599 Iam earth SALE IS LIVE BUY 1GET 1 1 reb  1 Use Code OMG Plum Punch Carnation Nude,90
mamaearth,2123535265039322_0,1 w MAPE,8
mamaearth,2146795902924534_0,"Shn Naulnnnleee DermaSoft Body Lotion manae earth"" Co-created with Dermatologists DermoSolt boovolon",100
mamaearth,2174564876657798_0,"Mamaearth"" Your flowers won't last This lipstick will 1 12hrs Longstay Carnation Nude MAPE",90
mamaearth,2179565275940024_0,mamaearth SALE IS LIVE Iama Moisture Matte Longstay Lipstick BUY 1GET] FREE Sunit UUse Code; OMG every minute 1 mamai 1 'amaearth earth,135
mamaearth,2184903802354453_0,4198 599 Iam earth SALE IS LIVE BUY 1GET 1 1 reb  1 Use Code OMG Plum Punch Carnation Nude,90
mamaearth,2220001062171828_0,"Shn Naulnnnleee DermaSoft Body Lotion manae earth"" Co-created with Dermatologists DermoSolt boovolon",100
mamaearth,2231566657629084_0,"Spotless Skin Combo mamaearth Ubtan Natural Glow FACE WASH Titk Iuring Ocn"" Tor TanRGMOVAL mamaearth Ie Byc Blcmitta Lht AULLL LA1[O Cyny",137
mamaearth,2264252327685305_0,"SALE IS LIVE BUY 1 GETA GRE Use Code:OMG mamaearth"" mamaeartt Dory BrianE mamaearth"" Menmni unlitfn Cleanse & Protect For Glowing Skin",134
mamaearth,2266809804135667_0,mamaearth Your salary might disappear This lipstick won't | 1 12hrs Longstay Camation Nude MAPE,95
mamaearth,2291979028223088_0,BUY 1 GETI mamaearth CrEB APP ONLY Use Code  OMG Excessive Dandruff? Fix the root of it 1 J 1 ~8 4 1 U HrmdernA TtoteDbizos Shunoo cerunai,138
mamaearth,2300153754086770_0,"mamaearth SALE IS LIVE BUY 1GETH greg Use Code @MG Your 2-Step Routine For Glowing & Protected Skin Dull & tanned skin mmjeetth"" 0302",133
mamaearth,2396037320890033_0,Sale I5 LIVE BUY 1 GET1 GrEB Use Code: OMG mamaeart mamaearth Tan se pareshan? (Ubtan kare aasaan:,98
mamaearth,2407022916677127_0,4198 599 Iam earth SALE IS LIVE BUY 1GET 1 1 reb  1 Use Code OMG Plum Punch Carnation Nude,90
mamaearth,2432187643859814_0,"Ubtan Cleanse & Sun-Shield Combo for bright & glowing skin mamaearth"" Ubtan Natural Glow FACE WASH mamaearth"" Ubtan Detan Sunscreen icith Tumeric Sscinn Gor Tan Toya MoauTo Qk Lanhen coruanssundrougctION",203
mamaearth,2441632769655785_0,"mama earth"" SOLUTION 96% ess Hair Fall"" PROBLEM Excessive Hair Fall mamaearth oicman Inti Halt F4 APP ONLY BUY 1 GET 1 VrEB Use Code: OMG",137
mamaearth,26347401441624404_0,1 SAFE,6
mamaearth,2665485920555663_0,"mamaearth"" Moisture Matte Longstay Lipstick APP ONLY 1 BUY 1 GET! CREB Carnation Nude Looks Gocd on Everyone Use Code: OMG",122
mamaearth,2669526043565593_0,APR@NLY mamaeart BUY 1 GETI (rEB Use Code: OMG mamaearth Tan se pareshan? (Ubtan kare aasaan:,93
mamaearth,27739220965758685_0,"mamaearth"" Ubtan MOISIUIzIkG Editaitn Bottle # Modewith 75% Rocycled plastic  Turrrric& Lo""luttinu Sunarreul comforting Sandalwood Fragrance FoaCNOLMONIL TedCo4cX Li",165
mamaearth,27740916515567238_0,India's= No 1 Baby Sunscreen In Vivo Tested 30 Protect & Moisturize mamaearth' mllky soft mincral based sunscreenfar babies elendu: Baby's Skin Certineu Toxin Fret Deamnatologicolly Tostcd Ciotern AECorIA SPF 30 & PAttt+ TormeSrn,229
mamaearth,2778142649269620_0,"mamaearth"" Ubtan MOISIUIzIkG Editaitn Bottle # Modewith 75% Rocycled plastic  Turrrric& Lo""luttinu Sunarreul comforting Sandalwood Fragrance FoaCNOLMONIL TedCo4cX Li",165
mamaearth,28369022672727273_0,"SALE IS LIVE BUY 1 GETA GRE Use Code:OMG mamaearth"" mamaeartt Dory BrianE mamaearth"" Menmni unlitfn Cleanse & Protect For Glowing Skin",134
mamaearth,28911751028413658_0,"Shn Naulnnnleee DermaSoft Body Lotion manae earth"" Co-created with Dermatologists DermoSolt boovolon",100
mamaearth,3024932337851541_0,"mamaearth Up to 96% Hair Fall Reduction"" 3X Stronger Hair"" mamaearta APPONLY BUY 1 GET 1 grEB Use Code: OMG",107
mamaearth,3192642707790681_0,"mamaearth SALE IS LIVE BUY 1GETH greg Use Code @MG Your 2-Step Routine For Glowing & Protected Skin Dull & tanned skin mmjeetth"" 0302",133
mamaearth,4601705410061125_0,"APP ONLY mamaearth"" BUY 1 GET 1 GrEB Use Code: OMG} mamaearth Rice Devcr Bright Wask mamaearth mamaearth Vitamin Rosemary Daily ' Glox Sunscroen Anti-Hair Fall SHANDOO Idtuioiatma Kurk Kascmc% B3t Foigls Kshair LOsSJ Dat Fopunicdottcmiomtuloh Mtcowitn I",253
mamaearth,4643067269303066_0,1 w MAPE,8
mamaearth,842641598814768_0,4198 599 Iam earth SALE IS LIVE BUY 1GET 1 1 reb  1 Use Code OMG Plum Punch Carnation Nude,90
mamaearth,856827880828795_0,mamaearch SALE IS LIVE BUY 1 GET 1 CrEB Use Code: OMG) Mdms coth 3 M omdeartn mma earth 673€ 1,94
mamaearth,858186947240827_0,4198 599 Iam earth SALE IS LIVE BUY 1GET 1 1 reb  1 Use Code OMG Plum Punch Carnation Nude,90
mamaearth,879672064952849_0,mamaearth mamaearth Motan Glon FICE  APP ONLY Dont let the sun steal your glowl Detan with Ubtan BUY 1 GET 1 (rEB Use Code: OMG,127
mamaearth,888345550674241_0,mamaearth BUY 1 GE1 LrEB Use Code @MG SALE IS LIVE Deep Plum 4tt,64
mamaearth,899878096063073_0,1 w MAPE,8
mamaearth,901453472578957_0,"mamaearth SALE IS LIVE BUY 1GETH greg Use Code @MG Your 2-Step Routine For Glowing & Protected Skin Dull & tanned skin mmjeetth"" 0302",133
mamaearth,918426957361415_0,"mamaearth"" Ubtan MOISIUIzIkG Editaitn Bottle # Modewith 75% Rocycled plastic  Turrrric& Lo""luttinu Sunarreul comforting Sandalwood Fragrance FoaCNOLMONIL TedCo4cX Li",165
mamaearth,923562690139668_0,"Food vs Lipstick Golgappa Test: Passed Lipstick: Still On mamaearth"" SALE IS LIVE BUY 1GET N REB Use Code OMG I",111
mamaearth,947586981693548_0,mamaearth GOOD NEWSI! Your savings went upl NEWS MAMAEARTH Apponly (BUV 1 GET GrEB Code; OMG Dmieil Use=,104
mcaffeine,1022682450523820_0,2adgugred *0 I4t 7#cm {499 caffeine Guava Tini De Tan Body Wash 300 ml Rs. 449 Sweet Escape Perfume Body Lotion 30Oml Rs. 499 Cant Subloial 948.00 74L9 7499 Orert Reward: To Pay Place Order,189
mcaffeine,1023298600240486_0,"caffeine {1,098 By the Blues Brightening Perfume Body Lotion 3ooml 599 2% Salicylic Acid 3-in-] Perfume € Odour Control Body Wash Rs_ 499 Cari Sublol {1,098 Olters Rurdids -7499 7599 To Pay Place Order",201
mcaffeine,1034127752916407_0,JoNSool Sell Care Sale BUN GET 1] FREE Claicolansn$ 2904 cafftine Ailne ofruin caffeine Beat the Monsoon Blues . Roeah VoutHKiccuina Jutunous citon-sd Ond OiLnC Taqroncg,169
mcaffeine,1036125272614741_0,"GRAND INDEPENDENCE DAY ""Sale raffeine TAKE TRIPLE-ACTIQ) DEO BODY WeH: 36 Jogu U ' Buy 1 Get 1 FREE Upto Freebies on all orders 590 OFF On AII Prepaid Orders No Code Required",174
mcaffeine,1058132773410225_0,Coffee Dark Circles caffeine coffee hydrogcl under cye palches,62
mcaffeine,1063162886233152_0,Here's what Guava Tini can do in 6 weeks In 4 weeks skin feels smoother In 5 weeks skin looks even-toned caffeine GUAVA Tini DE-TAN BODY WASH In 6 weeks skin looks visibly de-tanned 696 BCGHEENING NCTIVES EEn mE LCMCAC1D Kdol ou4uAtucn achi MAAADUAL Muotntato AtTe,264
mcaffeine,1073421548259763_0,BUY QecKBUSTEp 81FREE dihdotobri uctogerera escnieveoyOrdfr #Storo doidticouwi Noicoderequired caffeine' caffeine' Cru#ch DAA Kank Jod] Yah 796 #rov;ting 696Aciomieninc,168
mcaffeine,1091117459908662_0,"GRAND INDEPENDENCE DAY ""Sale raffeine TAKE TRIPLE-ACTIQ) DEO BODY WeH: 36 Jogu U ' Buy 1 Get 1 FREE Upto Freebies on all orders 590 OFF On AII Prepaid Orders No Code Required",174
mcaffeine,1096525762660518_0,"BUY 2 84+3 FREE +500 diccuni procoid order NO CODE REQUIRED caffgine 12D Mani t caffeine nthisc 40Ou "" {00u0d Id",112
mcaffeine,1126169769592579_0,BUY FREE GET Moto FREEBIES OHEVERY ORDER 580 prcpoid discount No CODE REQUIRED caffer TUvE WMmeR BOp aigine e Lset Klcon UNCobr,127
mcaffeine,1146855034061147_0,8e caffethe' 5 caffeine  culirelne caffeine Couo colit e BUY 3 @ 2999 #Extra 5* OFF ON PREPAID ORDERS USE CODE: BUY999,118
mcaffeine,1148759830105527_0,ido bif BadHdlal BUY 2GET 3 FREE No Code Required caffelne? GUAVA Tini DE-TAN BODY WASH affeine ESCAPE ~sweet 'BOb LOTION 6% ACtivEs DRIGHENING AFUMCI caffeine 5,161
mcaffeine,1150130276632686_0,ido bif BadHdlal BUY 2GET 3 FREE No Code Required caffelne? GUAVA Tini DE-TAN BODY WASH affeine ESCAPE ~sweet 'BOb LOTION 6% ACtivEs DRIGHENING AFUMCI caffeine 5,161
mcaffeine,1162857032537008_0,843 FREE +590 discount prcpoid orders No CODE REQUIRED caffer e Kaffeine TfMc Summer= ESCAFE BODi SSWeCI Louon ~Rfun ob,119
mcaffeine,1211163057505569_0,BUY: 8999 caffeine +Ena585 pll On Ducceld endat BY THE BLUES CODE BUY999 PERFUiMe BODY LOTION,93
mcaffeine,1213643833825447_0,8e caffethe' 5 caffeine  culirelne caffeine Couo colit e BUY 3 @ 2999 #Extra 5* OFF ON PREPAID ORDERS USE CODE: BUY999,118
mcaffeine,1235867708646491_0,2adgugred *0 I4t 7#cm {499 caffeine Guava Tini De Tan Body Wash 300 ml Rs. 449 Sweet Escape Perfume Body Lotion 30Oml Rs. 499 Cant Subloial 948.00 74L9 7499 Orert Reward: To Pay Place Order,189
mcaffeine,1254048229977913_0,"caffeine {1,098 By the Blues Brightening Perfume Body Lotion 3ooml 599 2% Salicylic Acid 3-in-] Perfume € Odour Control Body Wash Rs_ 499 Cari Sublol {1,098 Olters Rurdids -7499 7599 To Pay Place Order",201
mcaffeine,1258131115821652_0,"Ecrly Lnpin Buy FREE Get #UPTO) freebies +5% OFF ON PREPAID ORDERS Ho CODE REQUIRED tteihe caffeine"" caffeine' ' A eudc LUAY 0b ictohTEI   terEKad",146
mcaffeine,1265648868771724_0,"Beat #he Heat BUY FREE SUSale""ER GET Upto 6 Freebies on all orders 5% Prepaid Off caffeinee GUAVA Tini DE-TAN BODY WASH caffelne cruncH CARAMEL ExFoliating BodY - WASh EXFOL JlaTiNG 7%/ Actives % AriGVEENING ACTIVES cio V0eo7i ndcHilen",235
mcaffeine,1270477318295567_0,"Buy Get FREE +UPTO FREEBIES +533 OFF ON PREPAID ORDERS No CODE REQUIRED caffedn a Acrlucla truyda Fethn. TARE Muo c triple ActI(s p-o ody Or] In"" Kanat 2SSALICYLic",163
mcaffeine,1276754584532780_0,Perfumedrelre} relrefresh fragrance caffeine BY THE BLUES BRIGHTENING BODY SCRUB 65 EXFOLIATING Jrigaienins ACTIVES comin dtmouty Otad stintol TYImhONI Ocigotttt skin Lacnctceercra Jid,184
mcaffeine,1296588461910503_0,BUY 3 @ <999 +EXTRA 598 off on prepord orders CODE BUY999 caffe alfeine e SummeR Swg eSCApe [otlor FERFUME BOD  Fud DOD',120
mcaffeine,1302234451381496_0,BUY QecKBUSTEp 81FREE dihdotobri uctogerera escnieveoyOrdfr #Storo doidticouwi Noicoderequired caffeine' caffeine' Cru#ch DAA Kank Jod] Yah 796 #rov;ting 696Aciomieninc,168
mcaffeine,1319155783468335_0,3-in-1 SUPER LOTION caffeine BY THE BLUES PERFUME BODY LOTION The only bottle your skin needs this summer:,106
mcaffeine,1324497736464034_0,BUY FREE GET Moto FREEBIES OHEVERY ORDER 580 prcpoid discount No CODE REQUIRED caffer TUvE WMmeR BOp aigine e Lset Klcon UNCobr,127
mcaffeine,1327030792360427_0,"Pairs Galsine 84% Users saw reduced fine lines & wrinkles in Weekl"" bosdonndcoendoni coriun MUI OnEOprocattor RCoUio",116
mcaffeine,1348043743319130_0,"MEW Wew New MeMA MeM MeW HEw MER HEW NewMEM MEW INDIA'S FIRST 3-IN-1 DEO BOdy WASH Aqua FReSN Hindiitghvsh Fmigmtcce Fradaalol calteh , cafigin s 7 {.  Wala 477 ,$ 1 (n | JE"":cj ~ 4 2 P""i NACUNA Mli",198
mcaffeine,1352202776280674_0,"BUY GET FREE Mpronannates CNueftonnea ee entetnen Ececnmmancmt FITTITTNTMTTT CRUSTEP . caffeine Eto Loe caffeine' Suna , Frrfux EcDt LOToN",138
mcaffeine,1393798466139903_0,2adgugred *0 I4t 7#cm {499 caffeine Guava Tini De Tan Body Wash 300 ml Rs. 449 Sweet Escape Perfume Body Lotion 30Oml Rs. 499 Cant Subloial 948.00 74L9 7499 Orert Reward: To Pay Place Order,189
mcaffeine,1417250866644838_0,"2 8 1 1 5 9 1 Glow Sale 0 9 9 Buy Get 1 FREE Upto  Freebies on all orders OFF on all Prepaid Ordcrs No odg Requirgo 2 caf gire 'aff 834 S""EEt ESCATES FeNRuNe TODY LC-2t;",169
mcaffeine,1418309883685645_0,caffelne GUAVA TInI DE TAN FACE SCRUB; Guaua Jini ace Sczub,59
mcaffeine,1441347661359753_0,MenSeeN BUN 11 GET GREE 844885848 %6) FaLPMSORELa caffgine Juie; Rer caffgine,77
mcaffeine,1442086477548100_0,"J mam caffeine 71,556 Guava Tini De- Tan Body Wash 300 ml Rs. 449 Sweet Escape Perfume Body Lotion 3oOml Rs. 4L9 By the Blues Brightening Perfume Body Lotion 3oOml Rs. 599 Cart Subtoiai {1,547 7548 2999 Offers Pewards To Pay Place Order",236
mcaffeine,1451726726347892_0,sall BUY 2 GET 3 FREE ~UPTO 5r EXTAA OHPREPAID CODEDEOUIDED 0 1 6 P 8 1 4,73
mcaffeine,1463514658222734_0,BUY 3 @<999 +EXTRA 5% off on prepaid orders USE CODE-BUY999 caffeine' caffeine GUAVA Tini DE-TAN CARAMEL CRunch body WASH ExFoLiATING Body WASH 4SaTching 396 Xcuives 7%f ECFO4EstinG; ActiYES SnTeaa,197
mcaffeine,1482654059711482_0,BUY FREE GET Moto FREEBIES OHEVERY ORDER 580 prcpoid discount No CODE REQUIRED caffer TUvE WMmeR BOp aigine e Lset Klcon UNCobr,127
mcaffeine,1486954136042052_0,"Buy Get FREE +UPTO FREEBIES +533 OFF ON PREPAID ORDERS No CODE REQUIRED caffedn a Acrlucla truyda Fethn. TARE Muo c triple ActI(s p-o ody Or] In"" Kanat 2SSALICYLic",163
mcaffeine,1520313206551408_0,RAMEL EclaiRS ~FFEE Booy ScRUb CARAMEL EcLAIRS COFFEE Bopy SCRUB JEW LAUNCH Fh NEW  3 E,87
mcaffeine,1522464128893221_0,Buy 3FREE NO CODE REQUIRED +EXTRA 573 off on piopaid ordors caf mne Tumbrin ici ATE 0601 Wash cafimhe eluederry Qody = MASH BLAST Ajiay citahst,143
mcaffeine,1676554120280907_0,"Beat Ile Htal BUY FREE saie""R GET Tuosficcectendlerdnia Pteaot caffeine' caffeine CUAYA 4# 05 Tash 0 ODT 6% R85M3*ke 3F 796 =",125
mcaffeine,1685474922637149_0,BUY FREE 6a6113 113 GET uconerortiet Ernal t nicdtt Cof _ 8 caffeine,68
mcaffeine,1691746315320773_0,8e caffethe' 5 caffeine  culirelne caffeine Couo colit e BUY 3 @ 2999 #Extra 5* OFF ON PREPAID ORDERS USE CODE: BUY999,118
mcaffeine,1692222262060120_0,"EARLY Ming@ BUN 1 CEI 1 FREE caffelne caffeine"" Catamel Eclans scrue caffemme caffeine' cafielhe | caffeine | ISua0 FLt ccd ErDa OUAaTNI caffeine Cc ffeine ThF aimues FeCFuke Codyioilot Aacie CAmLl CLA aket body ScrUl Upto 6 Frbebies ONALL OrdeRS 576 @FFON ALL prepaid @rders Fine",280
mcaffeine,1733373644331142_0,Energy Drink foryour Eyes caffeine {Under Eyc Palcta,52
mcaffeine,1753556429166096_0,MenSeeN BUN 11 GET GREE 844885848 %6) FaLPMSORELa caffgine Juie; Rer caffgine,77
mcaffeine,1789919338598966_0,BUY 3 @ <999 +EXTRA 598 off on prepord orders CODE BUY999 caffe alfeine e SummeR Swg eSCApe [otlor FERFUME BOD  Fud DOD',120
mcaffeine,1932865640598266_0,BUY 3 @ <999 +EXTRA 598 off on prepord orders CODE BUY999 caffe alfeine e SummeR Swg eSCApe [otlor FERFUME BOD  Fud DOD',120
mcaffeine,1937663183838981_0,"@hnom Gtow ""OJall BUYIGETIFREE NO CODE REQUIRED uptobetoube aooqy D-Tan Bos Exlollating caffeilhe' Boon {o Jodi Kash #ash 6% 8mtiminG 700 = JAcowatnG caffeine'",159
mcaffeine,1958843971461705_0,"Pairs Galsine 84% Users saw reduced fine lines & wrinkles in Weekl"" bosdonndcoendoni coriun MUI OnEOprocattor RCoUio",116
mcaffeine,2008966073265985_0,843 FREE +590 discount prcpoid orders No CODE REQUIRED caffer e Kaffeine TfMc Summer= ESCAFE BODi SSWeCI Louon ~Rfun ob,119
mcaffeine,2090432935241498_0,"MEW Wew New MeMA MeM MeW HEw MER HEW NewMEM MEW INDIA'S FIRST 3-IN-1 DEO BOdy WASH Aqua FReSN Hindiitghvsh Fmigmtcce Fradaalol calteh , cafigin s 7 {.  Wala 477 ,$ 1 (n | JE"":cj ~ 4 2 P""i NACUNA Mli",198
mcaffeine,2194685327985447_0,Eye Patches for Every Concern: Finc Lincs Anti-Ageing camalne; caffetne caffeine cajlfeine; Dark Circles Brightens,114
mcaffeine,2213557122450935_0,BUY 3 @<999 +EXTRA 5% off on prepaid orders USE CODE-BUY999 caffeine' caffeine GUAVA Tini DE-TAN CARAMEL CRunch body WASH ExFoLiATING Body WASH 4SaTching 396 Xcuives 7%f ECFO4EstinG; ActiYES SnTeaa,197
mcaffeine,2243436799392980_0,Buy 3FREE NO CODE REQUIRED +EXTRA 573 off on piopaid ordors caf mne Tumbrin ici ATE 0601 Wash cafimhe eluederry Qody = MASH BLAST Ajiay citahst,143
mcaffeine,2328263761317449_0,"Beat Ile Htal BUY FREE saie""R GET Tuosficcectendlerdnia Pteaot caffeine' caffeine CUAYA 4# 05 Tash 0 ODT 6% R85M3*ke 3F 796 =",125
mcaffeine,2383250038848417_0,sall BUY 2 GET 3 FREE ~UPTO 5r EXTAA OHPREPAID CODEDEOUIDED 0 1 6 P 8 1 4,73
mcaffeine,2515375098927912_0,MenSeeN BUN 11 GET GREE 844885848 %6) FaLPMSORELa caffgine Juie; Rer caffgine,77
mcaffeine,2688041734908554_0,sall BUY 2 GET 3 FREE ~UPTO 5r EXTAA OHPREPAID CODEDEOUIDED 0 1 6 P 8 1 4,73
mcaffeine,2697231370618955_0,"@hnom Gtow ""OJall BUYIGETIFREE NO CODE REQUIRED uptobetoube aooqy D-Tan Bos Exlollating caffeilhe' Boon {o Jodi Kash #ash 6% 8mtiminG 700 = JAcowatnG caffeine'",159
mcaffeine,27069321879356497_0,"Hcal BUYI FREE ~""Satle"" JER GET Cnct orhacoaal 3 0 0 6 BHRS OF 'odour ContRol",77
mcaffeine,3083695158684708_0,sall BUY 2 GET 3 FREE ~UPTO 5r EXTAA OHPREPAID CODEDEOUIDED 0 1 6 P 8 1 4,73
mcaffeine,3103440849804319_0,"BUY GET FREE Mpronannates CNueftonnea ee entetnen Ececnmmancmt FITTITTNTMTTT CRUSTEP . caffeine Eto Loe caffeine' Suna , Frrfux EcDt LOToN",138
mcaffeine,4370924793149118_0,From Dull To Brighter Skin with exfoliating & brightening actives BEFORE auel oor_ WRICHT Tan- AFTER tolfGine,109
mcaffeine,508000715667776_0,BUY 3 @ <999 +EXTRA 598 off on prepord orders CODE BUY999 caffe alfeine e SummeR Swg eSCApe [otlor FERFUME BOD  Fud DOD',120
mcaffeine,690100936852587_0,BUY: 8999 caffeine +Ena585 pll On Ducceld endat BY THE BLUES CODE BUY999 PERFUiMe BODY LOTION,93
mcaffeine,698294543310712_0,DidO bnf Badfdae BUY 2GET 3 FREE No Code Required caffeine ~afieine caffgine PERFUME BODY LOTION BY THE BLUES Sweet > ESCAPE BOD LOTION PERFUME SUMMER  Werfume [ Cio; Jiunion BODY BREEZE LOTION,193
mcaffeine,758082523832763_0,On-The-Go Anti-Frizz Perfumed Hair Spray Powered with 31% Shine Actives Glycolic Acid Lactic Acid Vitamin[ 082 affer  L,119
mcaffeine,797164233124972_0,BUY 3 @ <999 +EXTRA 598 off on prepord orders CODE BUY999 caffe alfeine e SummeR Swg eSCApe [otlor FERFUME BOD  Fud DOD',120
mcaffeine,804590798865896_0,DidO bnf Badfdae BUY 2GET 3 FREE No Code Required caffeine ~afieine caffgine PERFUME BODY LOTION BY THE BLUES Sweet > ESCAPE BOD LOTION PERFUME SUMMER  Werfume [ Cio; Jiunion BODY BREEZE LOTION,193
mcaffeine,884294354749831_0,Don't buy  this caffeine? body CARAMEL CRUNcH wash BoOx NaNG unless you want smoother skin 7%/ & FoLtst FOLIATING LSk i10 < LOUC40 in 28 days ICUfElin 'Oue edmces strawberry skin Exloliates remoye dead skin Calrame fragrance ol .0 dian consumers,245
mcaffeine,885021530750047_0,"ENDING SOOn ENDING SOON ENDING SOON END OF YEAR SALE BUYE FREE GET +UPTO 6 FREEBIES caffgine caffeine Telwes olia "" odr Hrae 'od 3552 caffeine 4 Lolion onnore I {Boot",166
mcaffeine,899348786035357_0,"Buy Get FREE +UPTO FREEBIES +533 OFF ON PREPAID ORDERS No CODE REQUIRED caffedn a Acrlucla truyda Fethn. TARE Muo c triple ActI(s p-o ody Or] In"" Kanat 2SSALICYLic",163
minimalist,1001370322667189_0,High Performance Oil Control Kit Cleanses Moisturizes Treats Minimalist #rmaly Hinimolnt,88
minimalist,1005645485589335_0,"Anti Aging Serum Beginner-friendly formula_ Prevents early onset of fine lines, wrinkles and skin sagging Minimolst",115
minimalist,1006278088774514_0,SPF 30 Body Lotion EoTLo7e Fentnct Ideal for AII Skin Types Key Benefits Minimalist Boosted with green tea extract (antioxidant) Rich moisturizing formula with glycerin & multivitamins,184
minimalist,1009046391714627_0,For acne-free clear skin Clinically proven formulations Inat #ight acrc_ ucconacs Dorc; Tecmce blackheads Gve vau clcal untextued skin Minimalist hnimole,153
minimalist,1009504551961452_0,"FREEBIE of your choice On purchase of 2 products"" ""Lower priced product will be Irec Hinim -e Srimaty",101
minimalist,1016035757454883_0,Built for lasting monsoon protection: Sweat = Water Resistant upto 8Omins,73
minimalist,1017353947660135_0,"Three products, At the cost of two ""Add anihc lowrest naic poduchcncc vitamnin B5 FrEE SokuiC Acid * LHA jea Minimalist Minimalist, Minimalet",141
minimalist,1020829984164191_0,Updated Formula SILVERFREE Hau Grotah DARKENYL Minimalist Beyond Hair Growth Now helps fight Premature Greying,110
minimalist,1021330090334834_0,In-Vivvo Tested Sunscreen Boasted wlth multi-vitamins Dcubles as moisturzer No Whitecast Broad Spectrum PAtttt Protection ninaint,129
minimalist,1021609566941838_0,What it targets? Dull skin UV damage Dark spots Uneven tone Vamac ~Minimalis;,77
minimalist,1021778150261826_0,"FREEBIE of your choice On purchase of 2 products"" ""Lower priced product will be Irec Hinim -e Srimaty",101
minimalist,1022803180500359_0,"FREEBIE of your choice On purchase of 2 products"" ""Lower priced product will be Irec Hinim -e Srimaty",101
minimalist,1023646183828867_0,"1 0 7 B12 Oat B12 Oat Extract Extract 6.596 GEnT CLRAREER Cann 07 hnion[ homnbl E[opeltiismlthe1LEE mnty ( 47} ""DlmueunD Minimalist Tomnl 4omn",142
minimalist,1029164189491237_0,93% subjects agree firmness of skin significantly improved after 8 weeks* Bottte Minimalist,91
minimalist,1030603056584596_0,"NEW LAUNCH Copper Peptide PDRN 1.25% Skin Firming Serum Copper Peptide 01% Boosts collgen & elasun Nicvents skin Loing PDRN 0.259 +24.3  boost akin @nsicin +18,693 boost hvamalicn'",180
minimalist,1041126368361580_0,Inside the Skin: 36 UV rays; oxidative stress; pollution Causes inflammation and redness Skin cells release proinflammatory cytokines VITAMIN B12 Blocks this activation & calms skin,181
minimalist,1041126368361580_1,Barrier Repair Kit Formulated for Sensitive Skin Gentle on skin Repairs barrier Calms Jatattet inflammations Minimalist,119
minimalist,1041126368361580_2,High Performing Actives Oat Extract Gentle on skin Dallo Niacinamide 5% Repairs damaged barrier Minimalist Vitamin B12 Calms inflammations UnEnae,145
minimalist,1041126368361580_3,For Soothing Sensitive Skin: 04844 Minimalist Kital,51
minimalist,1041126368361580_4,"Barrier Repair Routine GlLarea LAILl [Laale ""Compe: Nalmalk Unae CLEANSE Oat Extract 069 TREAT MOISTURIZE B12 Repair Complex 5.5%0 Niacinamide 05%0",147
minimalist,1043380451363992_0,Vitamin / tonler ! Tunf ioa 14 I I0g F4in  danu' 7ef Dain € {extrae Lightweight hydration for humid monsoons Oil-free moisturizer for oily & acne-prone skin: Minimalist,168
minimalist,1048233921490090_0,"Cleansing that's gentle but effective. Prevenis clogged pores blackheads Removes SPF, makeun pil-scluble Imp umies Lcaves skin sol nolnshed",139
minimalist,1054379567534779_0,"FREEBIE of your choice On purchase of 2 products"" ""Lower priced product will be Irec Hinim -e Srimaty",101
minimalist,1069428508846261_0,"Bond Repair Mechanism orn ""7u  celalmiau&eLiem amjolh { gu: CLEEhuA nal Mneo LAMPTATTOHLASpEd CUADDUNTORTA arlD JAFARAN RfPab CCAn SEM Results at SOOx magrifcaticn",163
minimalist,1069586518930107_0,Oil Control Routine Minimalna Unu CLEANSE Salicylic Acid LHA 0288 Cortrol TREAT Niacinamide Acidi0 . MOISTURIZE Vitamin B5 Evcns Tone Nourishinng cel,149
minimalist,1091140040069984_0,"Retinol 0.3% Anti-Aging Serum Beginner-friendly formula, prevents early onset of fine lines, wrinkles and skin sagging Inove oidcied mor mom she Kovned Vety liqhi  eiqnlo4 nbzarb:;Intkin ameilononJ dicool vork,#dlyuylcin colkicncy Muan Retinol S eSTKA Minimalist",262
minimalist,1248566807253131_0,High Performance Oil Control Kit Cleanses Moisturizes Treats Vlomin Minimalist Minimaly Minimalist. Minttallst,110
minimalist,1248566807253131_1,Oil Control Routine Vitomin 9 Minimalist Hirinolet Hinnal CLEANSE Salicylic Acid LHA 0290 Oil Control TREAT Niacinamide Acid1o% Evens Tone MOISTURIZE Vitamin BS 10% Nourishing gel,179
minimalist,1248566807253131_2,"Removes excess oil & comedones, non-drying formula 66 00t Last year from Aug; my face was covered with comedons sometimes there would be acne too. Ive started using at Nov & after one year right now there' literally nothing on my face. Every comedons came out with time Even the whiteheads comes off too doesn dry out my skin much_ have excessive oily skin so use twice day; and sometimes once day too. If youre an oily skin person, just go for it ADITIA: NYKA+ vitamin 85 Minimalist Minimalist. Minimallst Minimalls",516
minimalist,1333496842268980_0,"Three products, At the cost of two ""Add anihc lowrest naic poduchcncc vitamnin B5 FrEE SokuiC Acid * LHA jea Minimalist Minimalist, Minimalet",141
minimalist,1336689024693176_0,60% of skin is water Hydrate timely for healthy skin! FREE Bottle on purchase of 2 products  Dihydrogen Monoxide 100%,117
minimalist,1337167544722896_0,"FREEBIE of your choice On purchase of 2 products"" ""Lower priced product will be Irec Hinim -e Srimaty",101
